primary_label,filename,scientific_name,class_name,latitude,longitude,is_ave
bbwduc,bbwduc/iNat1237227.ogg,Dendrocygna autumnalis,Aves,28.711,-81.2729,True
bbwduc,bbwduc/iNat1237382.ogg,Dendrocygna autumnalis,Aves,29.8926,-97.9311,True
bbwduc,bbwduc/iNat1239442.ogg,Dendrocygna autumnalis,Aves,29.4642,-98.4707,True
bbwduc,bbwduc/iNat1239490.ogg,Dendrocygna autumnalis,Aves,29.9332,-90.123,True
bbwduc,bbwduc/iNat1244068.ogg,Dendrocygna autumnalis,Aves,30.4088,-91.1731,True
bbwduc,bbwduc/iNat1251626.ogg,Dendrocygna autumnalis,Aves,29.7495,-95.6021,True
bbwduc,bbwduc/iNat1253340.ogg,Dendrocygna autumnalis,Aves,27.6659,-97.4807,True
bbwduc,bbwduc/iNat1253939.ogg,Dendrocygna autumnalis,Aves,30.4207,-91.1665,True
bbwduc,bbwduc/iNat1256651.ogg,Dendrocygna autumnalis,Aves,29.7206,-95.3908,True
bbwduc,bbwduc/iNat1260449.ogg,Dendrocygna autumnalis,Aves,29.9256,-90.1287,True
bbwduc,bbwduc/iNat1263504.ogg,Dendrocygna autumnalis,Aves,29.8916,-97.9316,True
bbwduc,bbwduc/iNat1269062.ogg,Dendrocygna autumnalis,Aves,28.7378,-81.2402,True
bbwduc,bbwduc/iNat1269070.ogg,Dendrocygna autumnalis,Aves,28.6688,-81.5643,True
bbwduc,bbwduc/iNat1273530.ogg,Dendrocygna autumnalis,Aves,27.6432,-97.332,True
bbwduc,bbwduc/iNat1279649.ogg,Dendrocygna autumnalis,Aves,30.217,-97.8615,True
bbwduc,bbwduc/iNat1279808.ogg,Dendrocygna autumnalis,Aves,29.8668,-97.9831,True
bbwduc,bbwduc/iNat1286755.ogg,Dendrocygna autumnalis,Aves,28.0315,-82.7784,True
bbwduc,bbwduc/iNat1287675.ogg,Dendrocygna autumnalis,Aves,30.2169,-97.8616,True
bbwduc,bbwduc/iNat136373.ogg,Dendrocygna autumnalis,Aves,29.6663,-82.3394,True
bbwduc,bbwduc/iNat146222.ogg,Dendrocygna autumnalis,Aves,29.7187,-95.4052,True
bbwduc,bbwduc/iNat152952.ogg,Dendrocygna autumnalis,Aves,27.7161,-80.5771,True
bbwduc,bbwduc/iNat158173.ogg,Dendrocygna autumnalis,Aves,32.5946,-99.687,True
bbwduc,bbwduc/iNat163192.ogg,Dendrocygna autumnalis,Aves,29.3706,-95.6272,True
bbwduc,bbwduc/iNat163195.ogg,Dendrocygna autumnalis,Aves,29.3706,-95.6272,True
bbwduc,bbwduc/iNat168880.ogg,Dendrocygna autumnalis,Aves,29.8792,-90.0249,True
bbwduc,bbwduc/iNat172060.ogg,Dendrocygna autumnalis,Aves,27.884,-97.1933,True
bbwduc,bbwduc/iNat176229.ogg,Dendrocygna autumnalis,Aves,4.675,-74.1306,True
bbwduc,bbwduc/iNat199242.ogg,Dendrocygna autumnalis,Aves,29.6774,-82.3934,True
bbwduc,bbwduc/iNat202245.ogg,Dendrocygna autumnalis,Aves,29.7298,-82.2095,True
bbwduc,bbwduc/iNat203573.ogg,Dendrocygna autumnalis,Aves,29.4103,-95.4283,True
bbwduc,bbwduc/iNat214640.ogg,Dendrocygna autumnalis,Aves,29.3795,-95.6016,True
bbwduc,bbwduc/iNat218628.ogg,Dendrocygna autumnalis,Aves,30.6008,-96.3403,True
bbwduc,bbwduc/iNat218888.ogg,Dendrocygna autumnalis,Aves,29.7105,-81.9928,True
bbwduc,bbwduc/iNat218958.ogg,Dendrocygna autumnalis,Aves,18.9955,-98.1172,True
bbwduc,bbwduc/iNat219901.ogg,Dendrocygna autumnalis,Aves,30.2108,-95.5402,True
bbwduc,bbwduc/iNat220271.ogg,Dendrocygna autumnalis,Aves,29.7697,-82.2688,True
bbwduc,bbwduc/iNat22188.ogg,Dendrocygna autumnalis,Aves,30.715,-95.5527,True
bbwduc,bbwduc/iNat22524.ogg,Dendrocygna autumnalis,Aves,29.3715,-95.627,True
bbwduc,bbwduc/iNat24834.ogg,Dendrocygna autumnalis,Aves,30.5844,-97.8817,True
bbwduc,bbwduc/iNat24835.ogg,Dendrocygna autumnalis,Aves,30.5844,-97.8817,True
bbwduc,bbwduc/iNat249114.ogg,Dendrocygna autumnalis,Aves,41.1896,-81.4909,True
bbwduc,bbwduc/iNat261161.ogg,Dendrocygna autumnalis,Aves,30.2233,-97.6568,True
bbwduc,bbwduc/iNat26288.ogg,Dendrocygna autumnalis,Aves,29.9319,-90.1231,True
bbwduc,bbwduc/iNat301193.ogg,Dendrocygna autumnalis,Aves,29.6352,-95.6605,True
bbwduc,bbwduc/iNat314829.ogg,Dendrocygna autumnalis,Aves,33.7484,-94.6489,True
bbwduc,bbwduc/iNat314830.ogg,Dendrocygna autumnalis,Aves,33.7219,-94.6738,True
bbwduc,bbwduc/iNat331853.ogg,Dendrocygna autumnalis,Aves,21.1455,-98.3905,True
bbwduc,bbwduc/iNat33203.ogg,Dendrocygna autumnalis,Aves,29.7011,-98.1205,True
bbwduc,bbwduc/iNat335093.ogg,Dendrocygna autumnalis,Aves,29.6652,-82.3559,True
bbwduc,bbwduc/iNat335192.ogg,Dendrocygna autumnalis,Aves,29.682,-95.65,True
bbwduc,bbwduc/iNat338232.ogg,Dendrocygna autumnalis,Aves,-23.1984,-47.3343,True
bbwduc,bbwduc/iNat341482.ogg,Dendrocygna autumnalis,Aves,26.2379,-98.3077,True
bbwduc,bbwduc/iNat341969.ogg,Dendrocygna autumnalis,Aves,29.4625,-98.4694,True
bbwduc,bbwduc/iNat343800.ogg,Dendrocygna autumnalis,Aves,29.7984,-81.334,True
bbwduc,bbwduc/iNat346093.ogg,Dendrocygna autumnalis,Aves,25.8942,-97.489,True
bbwduc,bbwduc/iNat353206.ogg,Dendrocygna autumnalis,Aves,25.6734,-100.2963,True
bbwduc,bbwduc/iNat353207.ogg,Dendrocygna autumnalis,Aves,25.6734,-100.2963,True
bbwduc,bbwduc/iNat353208.ogg,Dendrocygna autumnalis,Aves,25.6734,-100.2963,True
bbwduc,bbwduc/iNat358923.ogg,Dendrocygna autumnalis,Aves,30.4089,-91.1736,True
bbwduc,bbwduc/iNat380859.ogg,Dendrocygna autumnalis,Aves,30.1444,-95.7698,True
bbwduc,bbwduc/iNat385656.ogg,Dendrocygna autumnalis,Aves,29.8114,-95.3946,True
bbwduc,bbwduc/iNat397658.ogg,Dendrocygna autumnalis,Aves,-23.4857,-46.5191,True
bbwduc,bbwduc/iNat409122.ogg,Dendrocygna autumnalis,Aves,20.4104,-100.0779,True
bbwduc,bbwduc/iNat410733.ogg,Dendrocygna autumnalis,Aves,29.6045,-95.2477,True
bbwduc,bbwduc/iNat433269.ogg,Dendrocygna autumnalis,Aves,32.7763,-96.7619,True
bbwduc,bbwduc/iNat450869.ogg,Dendrocygna autumnalis,Aves,25.8506,-97.4192,True
bbwduc,bbwduc/iNat450875.ogg,Dendrocygna autumnalis,Aves,25.8492,-97.4174,True
bbwduc,bbwduc/iNat462306.ogg,Dendrocygna autumnalis,Aves,30.0277,-96.2904,True
bbwduc,bbwduc/iNat47563.ogg,Dendrocygna autumnalis,Aves,30.4309,-84.3201,True
bbwduc,bbwduc/iNat47692.ogg,Dendrocygna autumnalis,Aves,29.3706,-95.6272,True
bbwduc,bbwduc/iNat485822.ogg,Dendrocygna autumnalis,Aves,28.1363,-82.2364,True
bbwduc,bbwduc/iNat512819.ogg,Dendrocygna autumnalis,Aves,-30.5334,-57.711,True
bbwduc,bbwduc/iNat53194.ogg,Dendrocygna autumnalis,Aves,29.718,-95.3912,True
bbwduc,bbwduc/iNat53333.ogg,Dendrocygna autumnalis,Aves,29.3733,-95.6266,True
bbwduc,bbwduc/iNat53431.ogg,Dendrocygna autumnalis,Aves,29.6824,-95.4537,True
bbwduc,bbwduc/iNat536030.ogg,Dendrocygna autumnalis,Aves,30.5333,-97.8092,True
bbwduc,bbwduc/iNat54660.ogg,Dendrocygna autumnalis,Aves,29.9341,-90.1239,True
bbwduc,bbwduc/iNat558629.ogg,Dendrocygna autumnalis,Aves,26.1263,-97.9556,True
bbwduc,bbwduc/iNat560786.ogg,Dendrocygna autumnalis,Aves,26.9848,-82.1481,True
bbwduc,bbwduc/iNat561259.ogg,Dendrocygna autumnalis,Aves,30.4566,-91.1818,True
bbwduc,bbwduc/iNat561738.ogg,Dendrocygna autumnalis,Aves,29.9395,-90.1286,True
bbwduc,bbwduc/iNat570668.ogg,Dendrocygna autumnalis,Aves,30.411,-91.1731,True
bbwduc,bbwduc/iNat570671.ogg,Dendrocygna autumnalis,Aves,30.411,-91.1731,True
bbwduc,bbwduc/iNat572750.ogg,Dendrocygna autumnalis,Aves,30.4508,-91.1896,True
bbwduc,bbwduc/iNat580822.ogg,Dendrocygna autumnalis,Aves,30.2295,-90.1185,True
bbwduc,bbwduc/iNat581534.ogg,Dendrocygna autumnalis,Aves,28.6675,-81.337,True
bbwduc,bbwduc/iNat583168.ogg,Dendrocygna autumnalis,Aves,27.9758,-97.8222,True
bbwduc,bbwduc/iNat586469.ogg,Dendrocygna autumnalis,Aves,29.6072,-94.5557,True
bbwduc,bbwduc/iNat589575.ogg,Dendrocygna autumnalis,Aves,26.4863,-80.1612,True
bbwduc,bbwduc/iNat589578.ogg,Dendrocygna autumnalis,Aves,26.4863,-80.1612,True
bbwduc,bbwduc/iNat589581.ogg,Dendrocygna autumnalis,Aves,26.4864,-80.1612,True
bbwduc,bbwduc/iNat589582.ogg,Dendrocygna autumnalis,Aves,26.4863,-80.1612,True
bbwduc,bbwduc/iNat594161.ogg,Dendrocygna autumnalis,Aves,26.125,-97.9582,True
bbwduc,bbwduc/iNat595373.ogg,Dendrocygna autumnalis,Aves,29.4088,-98.4909,True
bbwduc,bbwduc/iNat597864.ogg,Dendrocygna autumnalis,Aves,29.5543,-98.6292,True
bbwduc,bbwduc/iNat599324.ogg,Dendrocygna autumnalis,Aves,28.0627,-82.48,True
bbwduc,bbwduc/iNat600315.ogg,Dendrocygna autumnalis,Aves,30.4098,-91.174,True
bbwduc,bbwduc/iNat601839.ogg,Dendrocygna autumnalis,Aves,29.4088,-98.491,True
bbwduc,bbwduc/iNat603417.ogg,Dendrocygna autumnalis,Aves,29.4496,-98.5307,True
bbwduc,bbwduc/iNat60752.ogg,Dendrocygna autumnalis,Aves,30.2318,-97.8009,True
bbwduc,bbwduc/iNat609400.ogg,Dendrocygna autumnalis,Aves,27.094,-82.1653,True
bbwduc,bbwduc/iNat611894.ogg,Dendrocygna autumnalis,Aves,29.2243,-94.9266,True
bbwduc,bbwduc/iNat617971.ogg,Dendrocygna autumnalis,Aves,28.7007,-81.6092,True
bbwduc,bbwduc/iNat622243.ogg,Dendrocygna autumnalis,Aves,29.8881,-91.7646,True
bbwduc,bbwduc/iNat627503.ogg,Dendrocygna autumnalis,Aves,28.7013,-81.283,True
bbwduc,bbwduc/iNat639684.ogg,Dendrocygna autumnalis,Aves,26.1795,-98.3844,True
bbwduc,bbwduc/iNat640625.ogg,Dendrocygna autumnalis,Aves,26.4782,-80.1429,True
bbwduc,bbwduc/iNat64779.ogg,Dendrocygna autumnalis,Aves,15.2291,-87.9572,True
bbwduc,bbwduc/iNat649623.ogg,Dendrocygna autumnalis,Aves,35.9492,-84.1657,True
bbwduc,bbwduc/iNat663823.ogg,Dendrocygna autumnalis,Aves,23.2869,-106.4549,True
bbwduc,bbwduc/iNat675761.ogg,Dendrocygna autumnalis,Aves,30.3747,-87.6607,True
bbwduc,bbwduc/iNat675952.ogg,Dendrocygna autumnalis,Aves,29.5908,-95.4986,True
bbwduc,bbwduc/iNat678426.ogg,Dendrocygna autumnalis,Aves,22.991,-105.8611,True
bbwduc,bbwduc/iNat678862.ogg,Dendrocygna autumnalis,Aves,29.8264,-95.492,True
bbwduc,bbwduc/iNat679196.ogg,Dendrocygna autumnalis,Aves,30.9934,-91.3658,True
bbwduc,bbwduc/iNat680851.ogg,Dendrocygna autumnalis,Aves,30.1392,-95.4932,True
bbwduc,bbwduc/iNat683881.ogg,Dendrocygna autumnalis,Aves,28.5714,-80.9944,True
bbwduc,bbwduc/iNat687202.ogg,Dendrocygna autumnalis,Aves,29.8918,-97.9346,True
bbwduc,bbwduc/iNat691476.ogg,Dendrocygna autumnalis,Aves,29.5052,-98.3073,True
bbwduc,bbwduc/iNat691478.ogg,Dendrocygna autumnalis,Aves,29.486,-98.2827,True
bbwduc,bbwduc/iNat694597.ogg,Dendrocygna autumnalis,Aves,30.2611,-97.698,True
bbwduc,bbwduc/iNat697857.ogg,Dendrocygna autumnalis,Aves,29.8958,-97.9289,True
bbwduc,bbwduc/iNat70620.ogg,Dendrocygna autumnalis,Aves,4.7997,-75.8057,True
bbwduc,bbwduc/iNat757219.ogg,Dendrocygna autumnalis,Aves,29.6169,-82.3173,True
bbwduc,bbwduc/iNat776452.ogg,Dendrocygna autumnalis,Aves,37.81,-87.66,True
bbwduc,bbwduc/iNat796910.ogg,Dendrocygna autumnalis,Aves,30.2914,-97.6905,True
bbwduc,bbwduc/iNat803788.ogg,Dendrocygna autumnalis,Aves,27.8304,-81.6097,True
bbwduc,bbwduc/iNat803792.ogg,Dendrocygna autumnalis,Aves,27.8302,-81.6099,True
bbwduc,bbwduc/iNat805720.ogg,Dendrocygna autumnalis,Aves,39.2757,-75.6437,True
bbwduc,bbwduc/iNat805723.ogg,Dendrocygna autumnalis,Aves,39.2757,-75.6437,True
bbwduc,bbwduc/iNat826182.ogg,Dendrocygna autumnalis,Aves,27.9643,-82.2619,True
bbwduc,bbwduc/iNat826593.ogg,Dendrocygna autumnalis,Aves,18.2478,-93.2295,True
bbwduc,bbwduc/iNat828622.ogg,Dendrocygna autumnalis,Aves,29.8916,-97.9315,True
bbwduc,bbwduc/iNat828624.ogg,Dendrocygna autumnalis,Aves,29.8915,-97.9317,True
bbwduc,bbwduc/iNat828625.ogg,Dendrocygna autumnalis,Aves,29.8915,-97.9317,True
bbwduc,bbwduc/iNat834528.ogg,Dendrocygna autumnalis,Aves,29.8413,-95.7691,True
bbwduc,bbwduc/iNat836531.ogg,Dendrocygna autumnalis,Aves,29.4607,-98.4748,True
bbwduc,bbwduc/iNat839691.ogg,Dendrocygna autumnalis,Aves,26.1128,-81.7314,True
bbwduc,bbwduc/iNat857454.ogg,Dendrocygna autumnalis,Aves,-2.7198,-79.6348,True
bbwduc,bbwduc/iNat857937.ogg,Dendrocygna autumnalis,Aves,30.0212,-90.179,True
bbwduc,bbwduc/iNat859103.ogg,Dendrocygna autumnalis,Aves,29.3964,-98.4154,True
bbwduc,bbwduc/iNat859129.ogg,Dendrocygna autumnalis,Aves,28.6856,-81.4517,True
bbwduc,bbwduc/iNat862335.ogg,Dendrocygna autumnalis,Aves,29.4131,-98.2898,True
bbwduc,bbwduc/iNat863080.ogg,Dendrocygna autumnalis,Aves,10.1345,-67.4695,True
bbwduc,bbwduc/iNat868623.ogg,Dendrocygna autumnalis,Aves,26.9144,-80.1132,True
bbwduc,bbwduc/iNat868625.ogg,Dendrocygna autumnalis,Aves,26.9145,-80.1135,True
bbwduc,bbwduc/iNat871316.ogg,Dendrocygna autumnalis,Aves,30.3306,-90.0522,True
bbwduc,bbwduc/iNat872097.ogg,Dendrocygna autumnalis,Aves,29.9343,-90.1246,True
bbwduc,bbwduc/iNat872632.ogg,Dendrocygna autumnalis,Aves,28.522,-80.8053,True
bbwduc,bbwduc/iNat873691.ogg,Dendrocygna autumnalis,Aves,30.4185,-91.161,True
bbwduc,bbwduc/iNat874908.ogg,Dendrocygna autumnalis,Aves,10.2535,-85.8115,True
bbwduc,bbwduc/iNat882875.ogg,Dendrocygna autumnalis,Aves,29.4093,-98.4943,True
bbwduc,bbwduc/iNat883873.ogg,Dendrocygna autumnalis,Aves,29.397,-98.4157,True
bbwduc,bbwduc/iNat883928.ogg,Dendrocygna autumnalis,Aves,27.6489,-97.3936,True
bbwduc,bbwduc/iNat895666.ogg,Dendrocygna autumnalis,Aves,29.9277,-90.1281,True
bbwduc,bbwduc/iNat898231.ogg,Dendrocygna autumnalis,Aves,28.7115,-81.6089,True
bbwduc,bbwduc/iNat898299.ogg,Dendrocygna autumnalis,Aves,29.9336,-90.1233,True
bbwduc,bbwduc/iNat918851.ogg,Dendrocygna autumnalis,Aves,29.9345,-90.1226,True
bbwduc,bbwduc/iNat918881.ogg,Dendrocygna autumnalis,Aves,29.4128,-98.2891,True
bbwduc,bbwduc/iNat925645.ogg,Dendrocygna autumnalis,Aves,29.6859,-82.3581,True
bbwduc,bbwduc/iNat925678.ogg,Dendrocygna autumnalis,Aves,29.4131,-98.29,True
bbwduc,bbwduc/iNat928939.ogg,Dendrocygna autumnalis,Aves,30.2169,-97.8616,True
bbwduc,bbwduc/iNat933067.ogg,Dendrocygna autumnalis,Aves,30.2169,-97.8616,True
bbwduc,bbwduc/iNat938459.ogg,Dendrocygna autumnalis,Aves,29.9283,-90.125,True
bbwduc,bbwduc/iNat942419.ogg,Dendrocygna autumnalis,Aves,29.7998,-95.7864,True
bbwduc,bbwduc/iNat942420.ogg,Dendrocygna autumnalis,Aves,29.7998,-95.7864,True
bbwduc,bbwduc/iNat950803.ogg,Dendrocygna autumnalis,Aves,29.6893,-82.3987,True
bbwduc,bbwduc/iNat956671.ogg,Dendrocygna autumnalis,Aves,31.1274,-83.5715,True
bbwduc,bbwduc/iNat959806.ogg,Dendrocygna autumnalis,Aves,28.7012,-81.2831,True
bbwduc,bbwduc/iNat969160.ogg,Dendrocygna autumnalis,Aves,29.5282,-95.1831,True
bbwduc,bbwduc/iNat970983.ogg,Dendrocygna autumnalis,Aves,32.0541,-84.2144,True
bbwduc,bbwduc/iNat973135.ogg,Dendrocygna autumnalis,Aves,29.445,-98.267,True
bbwduc,bbwduc/iNat979350.ogg,Dendrocygna autumnalis,Aves,27.3437,-81.3961,True
bbwduc,bbwduc/iNat986121.ogg,Dendrocygna autumnalis,Aves,31.8146,-97.3782,True
bbwduc,bbwduc/iNat993295.ogg,Dendrocygna autumnalis,Aves,29.6935,-98.4928,True
bbwduc,bbwduc/iNat999438.ogg,Dendrocygna autumnalis,Aves,29.6718,-95.5236,True
bicwre1,bicwre1/XC115472.ogg,Campylorhynchus griseus,Aves,6.6339,-73.2494,True
bicwre1,bicwre1/XC115473.ogg,Campylorhynchus griseus,Aves,6.6339,-73.2494,True
bicwre1,bicwre1/XC115474.ogg,Campylorhynchus griseus,Aves,6.6339,-73.2494,True
bicwre1,bicwre1/XC115475.ogg,Campylorhynchus griseus,Aves,6.6339,-73.2494,True
bicwre1,bicwre1/XC115476.ogg,Campylorhynchus griseus,Aves,6.6339,-73.2494,True
bicwre1,bicwre1/XC122860.ogg,Campylorhynchus griseus,Aves,4.725,-61.0582,True
bicwre1,bicwre1/XC127984.ogg,Campylorhynchus griseus,Aves,4.1809,-72.9136,True
bicwre1,bicwre1/XC13084.ogg,Campylorhynchus griseus,Aves,10.4792,-71.4176,True
bicwre1,bicwre1/XC139472.ogg,Campylorhynchus griseus,Aves,6.8241,-73.212,True
bicwre1,bicwre1/XC148065.ogg,Campylorhynchus griseus,Aves,6.95,-71.0,True
bicwre1,bicwre1/XC152232.ogg,Campylorhynchus griseus,Aves,3.7126,-73.2483,True
bicwre1,bicwre1/XC152233.ogg,Campylorhynchus griseus,Aves,3.7126,-73.2483,True
bicwre1,bicwre1/XC178616.ogg,Campylorhynchus griseus,Aves,7.0974,-73.4457,True
bicwre1,bicwre1/XC178618.ogg,Campylorhynchus griseus,Aves,7.0974,-73.4457,True
bicwre1,bicwre1/XC192266.ogg,Campylorhynchus griseus,Aves,10.1988,-63.4418,True
bicwre1,bicwre1/XC208726.ogg,Campylorhynchus griseus,Aves,4.1894,-73.5845,True
bicwre1,bicwre1/XC211504.ogg,Campylorhynchus griseus,Aves,3.0474,-60.7206,True
bicwre1,bicwre1/XC211505.ogg,Campylorhynchus griseus,Aves,4.174,-60.6473,True
bicwre1,bicwre1/XC225318.ogg,Campylorhynchus griseus,Aves,7.5637,-69.4968,True
bicwre1,bicwre1/XC245510.ogg,Campylorhynchus griseus,Aves,6.28,-71.7,True
bicwre1,bicwre1/XC246893.ogg,Campylorhynchus griseus,Aves,7.3682,-69.4407,True
bicwre1,bicwre1/XC246894.ogg,Campylorhynchus griseus,Aves,7.3682,-69.4407,True
bicwre1,bicwre1/XC246895.ogg,Campylorhynchus griseus,Aves,7.3682,-69.4407,True
bicwre1,bicwre1/XC246896.ogg,Campylorhynchus griseus,Aves,7.3682,-69.4407,True
bicwre1,bicwre1/XC246897.ogg,Campylorhynchus griseus,Aves,7.3682,-69.4407,True
bicwre1,bicwre1/XC266376.ogg,Campylorhynchus griseus,Aves,10.1479,-68.9014,True
bicwre1,bicwre1/XC310060.ogg,Campylorhynchus griseus,Aves,6.6403,-73.2245,True
bicwre1,bicwre1/XC312359.ogg,Campylorhynchus griseus,Aves,11.006,-74.6834,True
bicwre1,bicwre1/XC317710.ogg,Campylorhynchus griseus,Aves,8.8667,-75.7859,True
bicwre1,bicwre1/XC317800.ogg,Campylorhynchus griseus,Aves,8.8667,-75.7859,True
bicwre1,bicwre1/XC327198.ogg,Campylorhynchus griseus,Aves,2.8071,-60.7027,True
bicwre1,bicwre1/XC339988.ogg,Campylorhynchus griseus,Aves,6.8722,-73.367,True
bicwre1,bicwre1/XC339989.ogg,Campylorhynchus griseus,Aves,6.8722,-73.367,True
bicwre1,bicwre1/XC343234.ogg,Campylorhynchus griseus,Aves,10.9587,-72.9342,True
bicwre1,bicwre1/XC353385.ogg,Campylorhynchus griseus,Aves,10.9729,-72.9606,True
bicwre1,bicwre1/XC353887.ogg,Campylorhynchus griseus,Aves,6.8614,-73.3842,True
bicwre1,bicwre1/XC354868.ogg,Campylorhynchus griseus,Aves,2.7143,-60.6071,True
bicwre1,bicwre1/XC367892.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC380717.ogg,Campylorhynchus griseus,Aves,11.2643,-74.1833,True
bicwre1,bicwre1/XC382478.ogg,Campylorhynchus griseus,Aves,9.9261,-75.1074,True
bicwre1,bicwre1/XC385259.ogg,Campylorhynchus griseus,Aves,9.9813,-69.5325,True
bicwre1,bicwre1/XC385365.ogg,Campylorhynchus griseus,Aves,9.9813,-69.5325,True
bicwre1,bicwre1/XC385510.ogg,Campylorhynchus griseus,Aves,9.9813,-69.5325,True
bicwre1,bicwre1/XC385607.ogg,Campylorhynchus griseus,Aves,9.987,-69.5458,True
bicwre1,bicwre1/XC387417.ogg,Campylorhynchus griseus,Aves,11.2446,-73.8003,True
bicwre1,bicwre1/XC389155.ogg,Campylorhynchus griseus,Aves,11.2643,-74.1833,True
bicwre1,bicwre1/XC416105.ogg,Campylorhynchus griseus,Aves,6.6915,-75.8384,True
bicwre1,bicwre1/XC435935.ogg,Campylorhynchus griseus,Aves,6.4788,-75.8398,True
bicwre1,bicwre1/XC438171.ogg,Campylorhynchus griseus,Aves,11.3137,-73.9467,True
bicwre1,bicwre1/XC438181.ogg,Campylorhynchus griseus,Aves,11.2789,-73.867,True
bicwre1,bicwre1/XC438184.ogg,Campylorhynchus griseus,Aves,11.2902,-73.8842,True
bicwre1,bicwre1/XC438188.ogg,Campylorhynchus griseus,Aves,11.2902,-73.8842,True
bicwre1,bicwre1/XC445081.ogg,Campylorhynchus griseus,Aves,11.2563,-73.7934,True
bicwre1,bicwre1/XC454491.ogg,Campylorhynchus griseus,Aves,6.3308,-75.7697,True
bicwre1,bicwre1/XC466008.ogg,Campylorhynchus griseus,Aves,10.5441,-63.1213,True
bicwre1,bicwre1/XC525027.ogg,Campylorhynchus griseus,Aves,11.2947,-74.1042,True
bicwre1,bicwre1/XC528766.ogg,Campylorhynchus griseus,Aves,3.4404,-59.7683,True
bicwre1,bicwre1/XC55768.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC55769.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC55770.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC55771.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC55772.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC55773.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC55774.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC558248.ogg,Campylorhynchus griseus,Aves,4.351,-74.652,True
bicwre1,bicwre1/XC560202.ogg,Campylorhynchus griseus,Aves,4.351,-74.652,True
bicwre1,bicwre1/XC560204.ogg,Campylorhynchus griseus,Aves,4.351,-74.652,True
bicwre1,bicwre1/XC56597.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC56598.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC56599.ogg,Campylorhynchus griseus,Aves,None,None,True
bicwre1,bicwre1/XC56955.ogg,Campylorhynchus griseus,Aves,10.9901,-74.7451,True
bicwre1,bicwre1/XC56957.ogg,Campylorhynchus griseus,Aves,10.9901,-74.7451,True
bicwre1,bicwre1/XC56983.ogg,Campylorhynchus griseus,Aves,10.854,-74.761,True
bicwre1,bicwre1/XC56984.ogg,Campylorhynchus griseus,Aves,10.854,-74.761,True
bicwre1,bicwre1/XC589638.ogg,Campylorhynchus griseus,Aves,2.2192,-75.6135,True
bicwre1,bicwre1/XC589640.ogg,Campylorhynchus griseus,Aves,2.2192,-75.6135,True
bicwre1,bicwre1/XC589641.ogg,Campylorhynchus griseus,Aves,2.2192,-75.6135,True
bicwre1,bicwre1/XC661028.ogg,Campylorhynchus griseus,Aves,11.4947,-69.5128,True
bicwre1,bicwre1/XC731341.ogg,Campylorhynchus griseus,Aves,10.7618,-75.1584,True
bicwre1,bicwre1/XC827682.ogg,Campylorhynchus griseus,Aves,5.9328,-74.8118,True
bicwre1,bicwre1/XC838882.ogg,Campylorhynchus griseus,Aves,11.4947,-69.5128,True
bicwre1,bicwre1/XC9017.ogg,Campylorhynchus griseus,Aves,7.4334,-69.3167,True
bicwre1,bicwre1/XC918986.ogg,Campylorhynchus griseus,Aves,11.2407,-69.613,True
bicwre1,bicwre1/XC939093.ogg,Campylorhynchus griseus,Aves,2.8044,-60.6718,True
bicwre1,bicwre1/XC939116.ogg,Campylorhynchus griseus,Aves,2.8044,-60.6718,True
bicwre1,bicwre1/XC960815.ogg,Campylorhynchus griseus,Aves,4.4557,-72.6668,True
bicwre1,bicwre1/iNat199879.ogg,Campylorhynchus griseus,Aves,7.1191,-73.1063,True
bicwre1,bicwre1/iNat289106.ogg,Campylorhynchus griseus,Aves,11.2285,-74.1859,True
bicwre1,bicwre1/iNat32138.ogg,Campylorhynchus griseus,Aves,8.4521,-76.7946,True
bicwre1,bicwre1/iNat51673.ogg,Campylorhynchus griseus,Aves,11.0059,-74.6832,True
bicwre1,bicwre1/iNat52705.ogg,Campylorhynchus griseus,Aves,11.2985,-74.1082,True
bicwre1,bicwre1/iNat53621.ogg,Campylorhynchus griseus,Aves,6.6124,-75.1506,True
bicwre1,bicwre1/iNat812241.ogg,Campylorhynchus griseus,Aves,10.9967,-74.785,True
bkcdon,bkcdon/XC113594.ogg,Donacobius atricapilla,Aves,-26.3398,-58.2103,True
bkcdon,bkcdon/XC113869.ogg,Donacobius atricapilla,Aves,-20.8004,-42.8884,True
bkcdon,bkcdon/XC113870.ogg,Donacobius atricapilla,Aves,-20.8004,-42.8884,True
bkcdon,bkcdon/XC113871.ogg,Donacobius atricapilla,Aves,-20.8004,-42.8884,True
bkcdon,bkcdon/XC113872.ogg,Donacobius atricapilla,Aves,-20.8004,-42.8884,True
