primary_label,filename,scientific_name,class_name,latitude,longitude,is_amphibia
41663,41663/iNat1064354.ogg,Procyon lotor,Mammalia,44.9343,-66.9322,False
41663,41663/iNat1088350.ogg,Procyon lotor,Mammalia,42.6216,-85.4787,False
41663,41663/iNat1088351.ogg,Procyon lotor,Mammalia,42.6216,-85.4787,False
41663,41663/iNat1102503.ogg,Procyon lotor,Mammalia,40.7322,-73.7402,False
41663,41663/iNat1104877.ogg,Procyon lotor,Mammalia,30.5946,-103.9363,False
41663,41663/iNat1105534.ogg,Procyon lotor,Mammalia,32.7724,-116.9195,False
41663,41663/iNat110660.ogg,Procyon lotor,Mammalia,43.9721,-79.2399,False
41663,41663/iNat1123371.ogg,Procyon lotor,Mammalia,45.0587,-64.762,False
41663,41663/iNat1127617.ogg,Procyon lotor,Mammalia,42.4856,-88.8306,False
41663,41663/iNat1138836.ogg,Procyon lotor,Mammalia,48.7247,-122.3529,False
41663,41663/iNat1143361.ogg,Procyon lotor,Mammalia,35.2071,-106.6328,False
41663,41663/iNat1148293.ogg,Procyon lotor,Mammalia,46.8702,-109.288,False
41663,41663/iNat1158378.ogg,Procyon lotor,Mammalia,47.4701,-122.6372,False
41663,41663/iNat115920.ogg,Procyon lotor,Mammalia,44.0145,-93.2801,False
41663,41663/iNat1187502.ogg,Procyon lotor,Mammalia,49.6044,-117.1258,False
41663,41663/iNat1198033.ogg,Procyon lotor,Mammalia,35.9623,-81.1204,False
41663,41663/iNat119976.ogg,Procyon lotor,Mammalia,41.0051,-74.0366,False
41663,41663/iNat1215114.ogg,Procyon lotor,Mammalia,38.7813,-90.837,False
41663,41663/iNat1220687.ogg,Procyon lotor,Mammalia,43.0521,-89.4386,False
41663,41663/iNat1230702.ogg,Procyon lotor,Mammalia,34.1463,-118.0202,False
41663,41663/iNat1240391.ogg,Procyon lotor,Mammalia,45.5643,-123.9172,False
41663,41663/iNat1240392.ogg,Procyon lotor,Mammalia,45.5643,-123.9172,False
41663,41663/iNat124707.ogg,Procyon lotor,Mammalia,37.4522,-122.2355,False
41663,41663/iNat1247603.ogg,Procyon lotor,Mammalia,41.87,-72.6072,False
41663,41663/iNat1258651.ogg,Procyon lotor,Mammalia,49.288,-123.1431,False
41663,41663/iNat126448.ogg,Procyon lotor,Mammalia,44.6376,-91.6981,False
41663,41663/iNat1277094.ogg,Procyon lotor,Mammalia,45.7612,-73.7027,False
41663,41663/iNat135564.ogg,Procyon lotor,Mammalia,40.1065,-85.5498,False
41663,41663/iNat140497.ogg,Procyon lotor,Mammalia,37.3296,-121.9364,False
41663,41663/iNat160963.ogg,Procyon lotor,Mammalia,44.677,-63.5501,False
41663,41663/iNat173251.ogg,Procyon lotor,Mammalia,42.4876,-71.3935,False
41663,41663/iNat181697.ogg,Procyon lotor,Mammalia,45.1558,-75.8587,False
41663,41663/iNat214017.ogg,Procyon lotor,Mammalia,37.8529,-95.412,False
41663,41663/iNat222399.ogg,Procyon lotor,Mammalia,37.4335,-94.6182,False
41663,41663/iNat227396.ogg,Procyon lotor,Mammalia,43.4325,-79.729,False
41663,41663/iNat246272.ogg,Procyon lotor,Mammalia,44.2584,-72.5739,False
41663,41663/iNat262940.ogg,Procyon lotor,Mammalia,42.4365,-72.5225,False
41663,41663/iNat287461.ogg,Procyon lotor,Mammalia,43.7901,-79.5168,False
41663,41663/iNat290712.ogg,Procyon lotor,Mammalia,44.3611,-79.3738,False
41663,41663/iNat307417.ogg,Procyon lotor,Mammalia,44.3663,-79.7543,False
41663,41663/iNat313992.ogg,Procyon lotor,Mammalia,40.7418,-73.8144,False
41663,41663/iNat31509.ogg,Procyon lotor,Mammalia,40.86,-73.9345,False
41663,41663/iNat316038.ogg,Procyon lotor,Mammalia,22.2769,-97.7967,False
41663,41663/iNat329514.ogg,Procyon lotor,Mammalia,30.699,-97.7994,False
41663,41663/iNat337777.ogg,Procyon lotor,Mammalia,40.729,-73.7654,False
41663,41663/iNat348730.ogg,Procyon lotor,Mammalia,40.7361,-73.7591,False
41663,41663/iNat357966.ogg,Procyon lotor,Mammalia,35.2711,-93.1375,False
41663,41663/iNat358156.ogg,Procyon lotor,Mammalia,40.7467,-73.742,False
41663,41663/iNat358212.ogg,Procyon lotor,Mammalia,40.7469,-73.7421,False
41663,41663/iNat370369.ogg,Procyon lotor,Mammalia,38.4557,-122.7357,False
41663,41663/iNat372425.ogg,Procyon lotor,Mammalia,40.7346,-73.7618,False
41663,41663/iNat382025.ogg,Procyon lotor,Mammalia,40.7385,-73.7447,False
41663,41663/iNat41507.ogg,Procyon lotor,Mammalia,43.6275,-76.174,False
41663,41663/iNat426532.ogg,Procyon lotor,Mammalia,41.376,-81.6641,False
41663,41663/iNat44038.ogg,Procyon lotor,Mammalia,38.7252,-76.7923,False
41663,41663/iNat461258.ogg,Procyon lotor,Mammalia,43.9775,-80.0016,False
41663,41663/iNat480453.ogg,Procyon lotor,Mammalia,44.2568,-72.5731,False
41663,41663/iNat482041.ogg,Procyon lotor,Mammalia,44.7721,-76.2301,False
41663,41663/iNat488163.ogg,Procyon lotor,Mammalia,44.3312,-79.2812,False
41663,41663/iNat52174.ogg,Procyon lotor,Mammalia,42.0852,-70.7979,False
41663,41663/iNat52175.ogg,Procyon lotor,Mammalia,42.0852,-70.7979,False
41663,41663/iNat524625.ogg,Procyon lotor,Mammalia,44.5171,-80.2621,False
41663,41663/iNat530125.ogg,Procyon lotor,Mammalia,42.3848,-76.5009,False
41663,41663/iNat530126.ogg,Procyon lotor,Mammalia,42.3848,-76.5009,False
41663,41663/iNat550890.ogg,Procyon lotor,Mammalia,40.0508,-105.1812,False
41663,41663/iNat558840.ogg,Procyon lotor,Mammalia,48.4662,-123.3432,False
41663,41663/iNat565772.ogg,Procyon lotor,Mammalia,40.7738,-73.7916,False
41663,41663/iNat565773.ogg,Procyon lotor,Mammalia,40.7738,-73.7916,False
41663,41663/iNat590973.ogg,Procyon lotor,Mammalia,49.3141,-123.074,False
41663,41663/iNat605767.ogg,Procyon lotor,Mammalia,49.1545,-125.9068,False
41663,41663/iNat634671.ogg,Procyon lotor,Mammalia,30.2731,-97.8329,False
41663,41663/iNat65677.ogg,Procyon lotor,Mammalia,41.8942,-72.6347,False
41663,41663/iNat679506.ogg,Procyon lotor,Mammalia,39.1536,-86.5209,False
41663,41663/iNat70154.ogg,Procyon lotor,Mammalia,44.6772,-63.5499,False
41663,41663/iNat709210.ogg,Procyon lotor,Mammalia,39.0377,-77.0199,False
41663,41663/iNat722167.ogg,Procyon lotor,Mammalia,43.429,-80.5703,False
41663,41663/iNat731222.ogg,Procyon lotor,Mammalia,41.0701,-73.9344,False
41663,41663/iNat736140.ogg,Procyon lotor,Mammalia,42.08,-75.9844,False
41663,41663/iNat738014.ogg,Procyon lotor,Mammalia,40.8424,-75.4069,False
41663,41663/iNat74306.ogg,Procyon lotor,Mammalia,38.9699,-95.249,False
41663,41663/iNat74307.ogg,Procyon lotor,Mammalia,38.9699,-95.249,False
41663,41663/iNat74627.ogg,Procyon lotor,Mammalia,38.7833,-77.071,False
41663,41663/iNat74628.ogg,Procyon lotor,Mammalia,38.7833,-77.071,False
41663,41663/iNat74629.ogg,Procyon lotor,Mammalia,38.7833,-77.071,False
41663,41663/iNat76981.ogg,Procyon lotor,Mammalia,38.7835,-77.0711,False
41663,41663/iNat786010.ogg,Procyon lotor,Mammalia,43.0684,-77.4075,False
41663,41663/iNat808880.ogg,Procyon lotor,Mammalia,49.3359,-123.0757,False
41663,41663/iNat839812.ogg,Procyon lotor,Mammalia,34.2129,-118.1864,False
41663,41663/iNat839813.ogg,Procyon lotor,Mammalia,34.2129,-118.1864,False
41663,41663/iNat840746.ogg,Procyon lotor,Mammalia,43.6975,-73.0309,False
41663,41663/iNat841035.ogg,Procyon lotor,Mammalia,43.6895,-73.0334,False
41663,41663/iNat846727.ogg,Procyon lotor,Mammalia,49.0604,-122.253,False
41663,41663/iNat846728.ogg,Procyon lotor,Mammalia,49.0604,-122.2529,False
41663,41663/iNat853280.ogg,Procyon lotor,Mammalia,45.0349,-93.171,False
41663,41663/iNat85594.ogg,Procyon lotor,Mammalia,41.577,-73.4085,False
41663,41663/iNat860055.ogg,Procyon lotor,Mammalia,43.6532,-79.3832,False
41663,41663/iNat871030.ogg,Procyon lotor,Mammalia,45.1724,-76.253,False
41663,41663/iNat89022.ogg,Procyon lotor,Mammalia,38.9699,-95.249,False
41663,41663/iNat895793.ogg,Procyon lotor,Mammalia,38.8587,-77.0844,False
41663,41663/iNat911200.ogg,Procyon lotor,Mammalia,29.409,-98.4908,False
41663,41663/iNat926814.ogg,Procyon lotor,Mammalia,48.7722,-122.3985,False
41778,41778/XC959831.ogg,Lontra longicaudis,Mammalia,-16.362,-39.1705,False
41778,41778/iNat256586.ogg,Lontra longicaudis,Mammalia,8.649,-82.2873,False
41970,41970/XC564865.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564866.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564867.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564868.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564869.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564870.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564871.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564872.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564880.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564885.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/XC564888.ogg,Panthera onca,Mammalia,-1.7939,-77.8101,False
41970,41970/iNat1015847.ogg,Panthera onca,Mammalia,17.8917,-89.5484,False
41970,41970/iNat1015848.ogg,Panthera onca,Mammalia,17.8917,-89.5484,False
41970,41970/iNat1226073.ogg,Panthera onca,Mammalia,-3.3431,-72.8819,False
41970,41970/iNat327629.ogg,Panthera onca,Mammalia,16.383,-90.4697,False
42007,42007/iNat106462.ogg,Puma concolor,Mammalia,54.5721,-110.0235,False
42007,42007/iNat1167292.ogg,Puma concolor,Mammalia,None,None,False
42007,42007/iNat1167295.ogg,Puma concolor,Mammalia,None,None,False
42007,42007/iNat1189983.ogg,Puma concolor,Mammalia,38.6796,-120.9923,False
42007,42007/iNat1241987.ogg,Puma concolor,Mammalia,34.2324,-118.7874,False
42007,42007/iNat141493.ogg,Puma concolor,Mammalia,36.4891,-121.7214,False
42007,42007/iNat15105.ogg,Puma concolor,Mammalia,31.8791,-109.1789,False
42007,42007/iNat177093.ogg,Puma concolor,Mammalia,36.4361,-121.7721,False
42007,42007/iNat464817.ogg,Puma concolor,Mammalia,49.5868,-117.2399,False
42007,42007/iNat500217.ogg,Puma concolor,Mammalia,47.8355,-108.4774,False
42007,42007/iNat606213.ogg,Puma concolor,Mammalia,23.7995,-110.1143,False
42007,42007/iNat606214.ogg,Puma concolor,Mammalia,23.7995,-110.1143,False
42007,42007/iNat606215.ogg,Puma concolor,Mammalia,23.7995,-110.1143,False
42007,42007/iNat841400.ogg,Puma concolor,Mammalia,49.5926,-117.2583,False
42007,42007/iNat841408.ogg,Puma concolor,Mammalia,49.5926,-117.2583,False
42007,42007/iNat878627.ogg,Puma concolor,Mammalia,31.6531,-110.1791,False
42007,42007/iNat968957.ogg,Puma concolor,Mammalia,34.6648,-111.7285,False
42007,42007/iNat987921.ogg,Puma concolor,Mammalia,49.6811,-124.8908,False
42007,42007/iNat987929.ogg,Puma concolor,Mammalia,49.6811,-124.8908,False
42087,42087/iNat155127.ogg,Cerdocyon thous,Mammalia,-25.7566,-48.7246,False
42087,42087/iNat860016.ogg,Cerdocyon thous,Mammalia,-7.436,-36.3344,False
42113,42113/iNat55456.ogg,Pecari tajacu,Mammalia,31.5407,-110.7582,False
42113,42113/iNat557906.ogg,Pecari tajacu,Mammalia,-23.4912,-46.5216,False
46010,46010/XC961102.ogg,Sciurus granatensis,Mammalia,9.8181,-83.576,False
46010,46010/iNat167113.ogg,Sciurus granatensis,Mammalia,9.394,-70.347,False
46010,46010/iNat247099.ogg,Sciurus granatensis,Mammalia,8.819,-82.4885,False
46010,46010/iNat579430.ogg,Sciurus granatensis,Mammalia,11.1009,-74.0721,False
46010,46010/iNat913511.ogg,Sciurus granatensis,Mammalia,8.575,-71.1852,False
47067,47067/iNat1255120.ogg,Bradypus variegatus,Mammalia,9.3923,-84.137,False
47067,47067/iNat68676.ogg,Bradypus variegatus,Mammalia,8.1072,-77.733,False
476537,476537/CSA35459.ogg,Elachistocleis pearsei,Amphibia,7.0911,-73.8756,True
476537,476537/CSA35461.ogg,Elachistocleis pearsei,Amphibia,7.0911,-73.8756,True
476538,476538/XC926710.ogg,Elachistocleis panamensis,Amphibia,9.0709,-79.2983,True
476538,476538/iNat1109247.ogg,Elachistocleis panamensis,Amphibia,9.0709,-79.2983,True
476538,476538/iNat955995.ogg,Elachistocleis panamensis,Amphibia,9.1208,-79.7041,True
476538,476538/iNat955998.ogg,Elachistocleis panamensis,Amphibia,9.1208,-79.7041,True
476538,476538/iNat955999.ogg,Elachistocleis panamensis,Amphibia,9.1208,-79.7041,True
48124,48124/CSA03598.ogg,Tettigoniidae,Insecta,5.6521,73.5077,False
48124,48124/CSA18785.ogg,Tettigoniidae,Insecta,5.7892,-73.5504,False
48124,48124/CSA18795.ogg,Tettigoniidae,Insecta,5.7892,-73.5504,False
48124,48124/CSA18798.ogg,Tettigoniidae,Insecta,5.7892,-73.5504,False
48124,48124/CSA34485.ogg,Tettigoniidae,Insecta,3.5732,-76.5809,False
48124,48124/CSA35111.ogg,Tettigoniidae,Insecta,7.314,-73.9001,False
48124,48124/CSA35116.ogg,Tettigoniidae,Insecta,7.3515,-73.8261,False
48124,48124/CSA35118.ogg,Tettigoniidae,Insecta,7.3515,-73.8261,False
48124,48124/CSA35157.ogg,Tettigoniidae,Insecta,7.247,-73.8732,False
48124,48124/CSA35160.ogg,Tettigoniidae,Insecta,7.3406,-73.8528,False
48124,48124/CSA35173.ogg,Tettigoniidae,Insecta,7.2378,-73.8234,False
48124,48124/CSA35179.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA35181.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA35183.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA35184.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA35185.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA35187.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA35188.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA35190.ogg,Tettigoniidae,Insecta,7.3489,-73.899,False
48124,48124/CSA36346.ogg,Tettigoniidae,Insecta,7.2481,-73.8843,False
50186,50186/CSA04279.ogg,Cicadidae,Insecta,1.3486,-76.103,False
50186,50186/CSA04299.ogg,Cicadidae,Insecta,1.3486,-76.103,False
50186,50186/CSA08353.ogg,Cicadidae,Insecta,5.2461,-75.6852,False
50186,50186/CSA08495.ogg,Cicadidae,Insecta,5.2461,-75.6852,False
50186,50186/CSA14874.ogg,Cicadidae,Insecta,5.1081,76.6975,False
50186,50186/CSA18166.ogg,Cicadidae,Insecta,4.5,-74.3333,False
50186,50186/CSA18185.ogg,Cicadidae,Insecta,4.5,-74.3333,False
50186,50186/CSA18191.ogg,Cicadidae,Insecta,4.5,-74.3333,False
50186,50186/CSA18201.ogg,Cicadidae,Insecta,4.5,-74.3333,False
50186,50186/CSA18202.ogg,Cicadidae,Insecta,4.5,-74.3333,False
50186,50186/CSA18282.ogg,Cicadidae,Insecta,6.4365,-74.1317,False
50186,50186/CSA18916.ogg,Cicadidae,Insecta,7.2333,-74.3513,False
50186,50186/CSA20027.ogg,Cicadidae,Insecta,6.0768,-74.2104,False
50186,50186/CSA20037.ogg,Cicadidae,Insecta,6.0768,-74.2104,False
50186,50186/CSA28885.ogg,Cicadidae,Insecta,4.5363,-67.9088,False
50186,50186/CSA34402.ogg,Cicadidae,Insecta,5.2312,-72.628,False
50186,50186/CSA34428.ogg,Cicadidae,Insecta,5.2184,-72.6052,False
50186,50186/CSA34456.ogg,Cicadidae,Insecta,5.2127,-72.5994,False
50186,50186/CSA34622.ogg,Cicadidae,Insecta,3.8872,-73.5909,False
50186,50186/CSA34678.ogg,Cicadidae,Insecta,3.8873,-73.5908,False
50186,50186/CSA35126.ogg,Cicadidae,Insecta,7.3505,-73.8296,False
50186,50186/CSA35128.ogg,Cicadidae,Insecta,7.3505,-73.8296,False
50186,50186/CSA35133.ogg,Cicadidae,Insecta,7.3724,-73.8239,False
50186,50186/CSA35140.ogg,Cicadidae,Insecta,7.3882,-73.7884,False
50186,50186/CSA35146.ogg,Cicadidae,Insecta,7.3004,-73.7021,False
50186,50186/CSA35148.ogg,Cicadidae,Insecta,7.248,-73.8628,False
50186,50186/CSA35149.ogg,Cicadidae,Insecta,7.248,-73.8628,False
50186,50186/CSA35159.ogg,Cicadidae,Insecta,7.3406,-73.8528,False
50186,50186/CSA35174.ogg,Cicadidae,Insecta,7.237,-73.8246,False
50186,50186/CSA35175.ogg,Cicadidae,Insecta,7.237,-73.8246,False
517119,517119/XC893992.ogg,Rhinella horribilis,Amphibia,10.9747,-84.7441,True
517119,517119/XC893994.ogg,Rhinella horribilis,Amphibia,19.3361,-89.5597,True
517119,517119/iNat100151.ogg,Rhinella horribilis,Amphibia,3.5683,-76.6081,True
517119,517119/iNat1006335.ogg,Rhinella horribilis,Amphibia,10.3131,-84.8114,True
517119,517119/iNat101157.ogg,Rhinella horribilis,Amphibia,26.57,-98.8609,True
517119,517119/iNat101160.ogg,Rhinella horribilis,Amphibia,26.5445,-98.8775,True
517119,517119/iNat106438.ogg,Rhinella horribilis,Amphibia,14.0121,-87.01,True
517119,517119/iNat1110668.ogg,Rhinella horribilis,Amphibia,10.5714,-83.5195,True
517119,517119/iNat1110670.ogg,Rhinella horribilis,Amphibia,10.5714,-83.5195,True
517119,517119/iNat1110671.ogg,Rhinella horribilis,Amphibia,10.5714,-83.5195,True
517119,517119/iNat1141475.ogg,Rhinella horribilis,Amphibia,18.6096,-89.3076,True
517119,517119/iNat1191308.ogg,Rhinella horribilis,Amphibia,10.5713,-83.5194,True
517119,517119/iNat1206733.ogg,Rhinella horribilis,Amphibia,8.9977,-79.5681,True
517119,517119/iNat1208971.ogg,Rhinella horribilis,Amphibia,8.898,-79.5822,True
517119,517119/iNat1209040.ogg,Rhinella horribilis,Amphibia,8.898,-79.582,True
517119,517119/iNat1219155.ogg,Rhinella horribilis,Amphibia,8.9935,-79.5364,True
517119,517119/iNat1219156.ogg,Rhinella horribilis,Amphibia,8.9935,-79.5364,True
517119,517119/iNat126773.ogg,Rhinella horribilis,Amphibia,26.5254,-98.8807,True
517119,517119/iNat1282698.ogg,Rhinella horribilis,Amphibia,4.7485,-74.4708,True
517119,517119/iNat1289442.ogg,Rhinella horribilis,Amphibia,9.0416,-79.3023,True
517119,517119/iNat142111.ogg,Rhinella horribilis,Amphibia,10.4654,-84.6625,True
517119,517119/iNat173253.ogg,Rhinella horribilis,Amphibia,26.1824,-98.3824,True
517119,517119/iNat189756.ogg,Rhinella horribilis,Amphibia,4.8439,-75.8187,True
517119,517119/iNat19348.ogg,Rhinella horribilis,Amphibia,19.3361,-89.5597,True
517119,517119/iNat202748.ogg,Rhinella horribilis,Amphibia,26.2157,-97.4303,True
517119,517119/iNat292820.ogg,Rhinella horribilis,Amphibia,8.4432,-83.4632,True
517119,517119/iNat302475.ogg,Rhinella horribilis,Amphibia,19.5116,-96.917,True
517119,517119/iNat335152.ogg,Rhinella horribilis,Amphibia,9.9253,-83.9494,True
517119,517119/iNat341728.ogg,Rhinella horribilis,Amphibia,10.3629,-84.1034,True
517119,517119/iNat348445.ogg,Rhinella horribilis,Amphibia,8.8123,-82.9611,True
517119,517119/iNat386122.ogg,Rhinella horribilis,Amphibia,8.7963,-82.4344,True
517119,517119/iNat402787.ogg,Rhinella horribilis,Amphibia,21.0992,-89.5099,True
517119,517119/iNat42637.ogg,Rhinella horribilis,Amphibia,4.9915,-75.6007,True
517119,517119/iNat490281.ogg,Rhinella horribilis,Amphibia,8.7408,-82.4248,True
517119,517119/iNat521037.ogg,Rhinella horribilis,Amphibia,26.542,-98.4713,True
517119,517119/iNat521786.ogg,Rhinella horribilis,Amphibia,9.1863,-79.47,True
517119,517119/iNat578330.ogg,Rhinella horribilis,Amphibia,10.5477,-84.973,True
517119,517119/iNat578338.ogg,Rhinella horribilis,Amphibia,10.5479,-84.9733,True
517119,517119/iNat578339.ogg,Rhinella horribilis,Amphibia,10.5476,-84.9731,True
517119,517119/iNat586526.ogg,Rhinella horribilis,Amphibia,8.8106,-82.9648,True
517119,517119/iNat593885.ogg,Rhinella horribilis,Amphibia,10.3124,-84.1818,True
517119,517119/iNat594133.ogg,Rhinella horribilis,Amphibia,9.7191,-82.8392,True
517119,517119/iNat627646.ogg,Rhinella horribilis,Amphibia,13.9296,-88.1021,True
517119,517119/iNat664719.ogg,Rhinella horribilis,Amphibia,6.0501,-74.2625,True
517119,517119/iNat700447.ogg,Rhinella horribilis,Amphibia,10.3124,-84.8117,True
517119,517119/iNat727974.ogg,Rhinella horribilis,Amphibia,26.4759,-98.7302,True
517119,517119/iNat803559.ogg,Rhinella horribilis,Amphibia,6.2301,-75.2236,True
517119,517119/iNat838832.ogg,Rhinella horribilis,Amphibia,10.4556,-84.0101,True
517119,517119/iNat846254.ogg,Rhinella horribilis,Amphibia,8.5445,-83.1475,True
517119,517119/iNat883106.ogg,Rhinella horribilis,Amphibia,10.4558,-84.0101,True
517119,517119/iNat889841.ogg,Rhinella horribilis,Amphibia,10.3096,-84.8188,True
517119,517119/iNat922620.ogg,Rhinella horribilis,Amphibia,8.6127,-80.1441,True
517119,517119/iNat925012.ogg,Rhinella horribilis,Amphibia,20.3872,-105.2008,True
517119,517119/iNat928527.ogg,Rhinella horribilis,Amphibia,26.4406,-98.2425,True
517119,517119/iNat938559.ogg,Rhinella horribilis,Amphibia,26.4769,-99.0911,True
517119,517119/iNat949336.ogg,Rhinella horribilis,Amphibia,26.4833,-99.0944,True
517119,517119/iNat956048.ogg,Rhinella horribilis,Amphibia,10.3966,-84.2113,True
517119,517119/iNat967725.ogg,Rhinella horribilis,Amphibia,26.4865,-99.0966,True
523060,523060/CSA34180.ogg,Eschatoceras bipunctatus,Insecta,-3.8333,-70.3333,False
523060,523060/CSA34181.ogg,Eschatoceras bipunctatus,Insecta,-3.8333,-70.3333,False
523060,523060/CSA34182.ogg,Eschatoceras bipunctatus,Insecta,-3.8333,-70.3333,False
523060,523060/CSA34183.ogg,Eschatoceras bipunctatus,Insecta,-3.8333,-70.3333,False
528041,528041/CSA36359.ogg,Orophus conspersus,Insecta,7.28,-73.8582,False
528041,528041/CSA36365.ogg,Orophus conspersus,Insecta,7.28,-73.8582,False
52884,52884/CSA06193.ogg,Gryllidae,Insecta,0.2118,-72.4175,False
52884,52884/CSA06195.ogg,Gryllidae,Insecta,0.2118,-72.4175,False
52884,52884/CSA11079.ogg,Gryllidae,Insecta,5.0,-74.15,False
52884,52884/CSA11080.ogg,Gryllidae,Insecta,5.0,-74.15,False
52884,52884/CSA14491.ogg,Gryllidae,Insecta,1.5,-77.5,False
52884,52884/CSA14875.ogg,Gryllidae,Insecta,5.1161,76.8764,False
52884,52884/CSA15755.ogg,Gryllidae,Insecta,5.9925,-72.7309,False
52884,52884/CSA18786.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18796.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18797.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18799.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18800.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18801.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18804.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18805.ogg,Gryllidae,Insecta,5.7892,-73.5504,False
52884,52884/CSA18980.ogg,Gryllidae,Insecta,6.0776,-74.2145,False
52884,52884/CSA34329.ogg,Gryllidae,Insecta,3.0648,-75.378,False
52884,52884/CSA34410.ogg,Gryllidae,Insecta,5.2294,-72.6267,False
52884,52884/CSA34761.ogg,Gryllidae,Insecta,6.9787,-75.1126,False
52884,52884/CSA34947.ogg,Gryllidae,Insecta,7.3941,-73.8083,False
52884,52884/CSA35109.ogg,Gryllidae,Insecta,7.314,-73.9001,False
52884,52884/CSA35112.ogg,Gryllidae,Insecta,7.314,-73.9001,False
52884,52884/CSA35124.ogg,Gryllidae,Insecta,7.3505,-73.8296,False
52884,52884/CSA35125.ogg,Gryllidae,Insecta,7.3505,-73.8296,False
52884,52884/CSA35130.ogg,Gryllidae,Insecta,7.3724,-73.8239,False
52884,52884/CSA35167.ogg,Gryllidae,Insecta,7.3125,-73.8578,False
52884,52884/CSA35176.ogg,Gryllidae,Insecta,7.2592,-73.8148,False
52884,52884/CSA35180.ogg,Gryllidae,Insecta,7.3489,-73.899,False
52884,52884/CSA35533.ogg,Gryllidae,Insecta,3.5637,-76.6194,False
52884,52884/CSA35537.ogg,Gryllidae,Insecta,3.5264,-76.7371,False
52884,52884/CSA35592.ogg,Gryllidae,Insecta,4.0058,69.8986,False
52884,52884/CSA36342.ogg,Gryllidae,Insecta,7.3791,-73.7313,False
52884,52884/CSA36344.ogg,Gryllidae,Insecta,7.3791,-73.7313,False
548639,548639/CSA34185.ogg,Copiphora gracilis,Insecta,-3.8333,-70.3333,False
548639,548639/CSA34186.ogg,Copiphora gracilis,Insecta,-3.8333,-70.3333,False
548639,548639/CSA34187.ogg,Copiphora gracilis,Insecta,-3.8333,-70.3333,False
548639,548639/CSA34188.ogg,Copiphora gracilis,Insecta,-3.8333,-70.3333,False
548639,548639/CSA34189.ogg,Copiphora gracilis,Insecta,-3.8333,-70.3333,False
555086,555086/XC882682.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882683.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882684.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882685.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882686.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882687.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882688.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882689.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882690.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882691.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC882692.ogg,Boana boans,Amphibia,4.346,-57.7103,True
555086,555086/XC882693.ogg,Boana boans,Amphibia,None,None,True
555086,555086/XC892928.ogg,Boana boans,Amphibia,10.7201,-61.2958,True
555086,555086/XC919367.ogg,Boana boans,Amphibia,5.3567,-76.1751,True
555086,555086/XC928837.ogg,Boana boans,Amphibia,4.3226,-52.3387,True
555086,555086/iNat1147487.ogg,Boana boans,Amphibia,7.8168,-76.6128,True
555086,555086/iNat1167024.ogg,Boana boans,Amphibia,-2.9637,-60.7399,True
555086,555086/iNat153413.ogg,Boana boans,Amphibia,-1.4771,-77.9981,True
555086,555086/iNat28983.ogg,Boana boans,Amphibia,10.7201,-61.2958,True
555086,555086/iNat340439.ogg,Boana boans,Amphibia,4.0877,-52.6803,True
555086,555086/iNat500233.ogg,Boana boans,Amphibia,-9.5965,-55.9307,True
